id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34685327,SuperHost SUITABLE CONVENIENCE RIVER NORTH WiFi,49626033,Roma,,Near North Side,41.88914,-87.6354,Entire home/apt,185,32,0,,,31,348,0,City registration pending
34709817,Private room & private bathroom by downtown&garage,204878245,Amir,,West Town,41.89348,-87.65212,Private room,78,32,8,2020-03-16,0.20,1,90,0,City registration pending
34711416,Gorgeous 1BR in River North!,161025335,Samantha,,Near North Side,41.89216,-87.62972,Entire home/apt,240,32,0,,,2,0,0,City registration pending
34714722,Hidden Gem in South Logan Square,20784663,Will,,Humboldt Park,41.91307,-87.7042,Entire home/apt,159,1,99,2022-09-11,2.44,1,70,22,R19000041358
34719701,Cozy & Comfy in a Hidden Gem Chicago Neighborhood.,261037264,Anna,,Portage Park,41.96144,-87.77439,Entire home/apt,63,1,129,2022-09-04,3.32,1,328,51,R20000057504
34722288,SuperHost Perfect Location DOWNTOWN | QUEEN BED |,3965428,Rob,,Near North Side,41.89846,-87.621681,Entire home/apt,160,32,4,2021-08-04,0.10,68,283,0,City registration pending
34748305,Private North Park Garden Apartment,7230096,Brian,,North Park,41.98464,-87.71787,Entire home/apt,83,60,21,2019-11-04,0.52,1,93,0,R19000041852
34748986,SuperHost Downtown Apartment w/ Amenities | PRIME,3965428,Rob,,Near North Side,41.89862,-87.62173,Entire home/apt,140,32,3,2022-08-20,0.24,68,317,2,City registration pending
34749167,"Huge, bright, beautiful apartment in Hyde Park",6154705,Mara,,Hyde Park,41.80091,-87.59406,Entire home/apt,125,6,3,2019-06-26,0.08,1,0,0,R18000031858
34750745,Montecatini Terme,9482659,Janice,,Near North Side,41.90638,-87.62817,Entire home/apt,155,1,14,2020-11-25,0.36,1,71,0,R17000014070
34774170,Expansive 5 Bed Home near Chicago's HOT West Loop,37449594,Nick,,Near West Side,41.87878,-87.6791,Entire home/apt,299,1,116,2022-08-20,2.98,2,321,33,R20000056448
34781183,Chicago's Forest Retreat,31543811,Kim,,North Park,41.9841,-87.71603,Private room,149,2,3,2021-10-24,0.07,3,321,2,R21000064603
34781915,City sanctuary,31543811,Kim,,North Park,41.98242,-87.71792,Private room,148,1,13,2022-05-05,0.32,3,321,3,R19000041855
34782516,312 Riverhouse Rare Find! Private & Gorgeous!,31543811,Kim,,North Park,41.982,-87.71611,Entire home/apt,296,2,45,2022-09-03,2.99,3,318,43,R19000041855
34784502,Female Only - 1 bed in a Shared Bedroom,57387860,Freehand,,Near North Side,41.892509,-87.616173,Hotel room,106,1,113,2022-08-27,2.86,24,349,36,R18000024404
34785627,Female Only - 1 Bed in a Shared Bedroom,57387860,Freehand,,Near North Side,41.8923,-87.627335,Hotel room,106,1,58,2022-08-07,1.45,24,349,17,R18000024404
34785638,Female Only - 1 Bed in a Shared Bedroom,57387860,Freehand,,Near North Side,41.8923,-87.627335,Hotel room,106,1,23,2022-08-01,0.61,24,349,11,R18000024404
34787964,Luxury West Loop Condo,259756819,Joshua,,Near West Side,41.88259,-87.64193,Entire home/apt,227,32,1,2022-07-30,0.64,1,363,1,City registration pending
34788331,Cozy Quiet Flat in Edgewater Glen,6136260,Keith & Janell,,Edgewater,41.9921,-87.66001,Entire home/apt,279,2,51,2022-08-28,1.52,1,93,26,R19000051612
34789562,2 bedroom apartment in Pilsen,42027768,Vilma,,Lower West Side,41.85601,-87.67138,Entire home/apt,120,30,5,2022-07-02,0.17,2,162,1,R18000026639
34807624,Charming 2 Bedroom Apartment in Logan Square,27839698,Kyle,,Logan Square,41.91823,-87.70937,Entire home/apt,67,1,101,2022-09-05,2.52,1,343,29,R21000071765
34809632,Cozy Stay,32200299,Nate,,Woodlawn,41.783544,-87.613592,Private room,58,2,13,2019-11-08,0.32,4,348,0,R17000015110
34816864,给您一个温馨的家,42071010,Jenny,,Bridgeport,41.83016,-87.64557,Entire home/apt,366,32,0,,,2,0,0,City registration pending
34818035,"3 BR 3 BTH - UIC, Med Dist & Down Town + Garage",204270988,Abacus,,Near West Side,41.8709,-87.68762,Entire home/apt,110,32,77,2022-09-11,1.96,3,356,47,R21000069479
34819360,Historic Pullman/Color Splash/Great Neighborhood,156698136,Dave & K. Dale,,Pullman,41.6882,-87.60491,Entire home/apt,114,2,76,2022-09-04,2.05,2,342,27,R19000042635
34819528,Bronzeville Beauty: Modern Style + Historic Charm,39623470,Brian,,Douglas,41.8258,-87.61993,Entire home/apt,117,1,118,2022-08-14,2.95,1,83,23,R19000041801
34863400,"Stylish Two Bed, One Bathroom",164156023,Anthony,,Lower West Side,41.85862,-87.67896,Entire home/apt,189,2,22,2022-09-11,0.55,1,8,11,City registration pending
34866762,Comfy 2 Bedroom Apartment w/ Office,32200299,Nate,,Woodlawn,41.78406,-87.61273,Entire home/apt,134,3,4,2022-09-05,3.16,4,346,4,R17000015110
34866772,Comfy Stay,32200299,Nate,,Woodlawn,41.78417,-87.61256,Private room,60,2,5,2022-08-02,1.47,4,164,5,R17000015110
34887882,"Gold Coast 1BR w/ Gym, Pool, W/D nr Mag Mile",107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,202,32,0,,,525,253,0,32+ Days Listings
34888974,"Sunny, quiet and clean condo in Roscoe Village",737585,Pat,,North Center,41.94043,-87.68306,Entire home/apt,152,32,104,2022-08-21,2.64,2,356,35,R19000037469
34890754,Rock and Roll Paradise,19578992,Laura,,West Town,41.89564,-87.65398,Entire home/apt,2209,1,7,2022-08-14,0.18,2,362,5,R17000014407
34902785,Entire Loft in Heart of Wicker Park with Parking,1250686,Cindy,,West Town,41.91101,-87.67559,Entire home/apt,136,30,47,2020-07-23,1.18,1,11,0,City registration pending
34913110,1 - 4 Bedroom Condo - McCormick Place,178710732,Annie,,Armour Square,41.85349,-87.63398,Entire home/apt,446,2,12,2022-08-25,0.31,17,335,4,R21000072615
34913380,"1 - 4 Bedroom Condo - McCormick Place, Chinatown",178710732,Annie,,Armour Square,41.85311,-87.63203,Entire home/apt,446,2,69,2022-08-29,1.73,17,323,26,R21000061907
34930062,Historic luxury Townhouse  in Downtown Chicago,260808183,Julian,,Near North Side,41.90136,-87.62574,Entire home/apt,582,2,92,2022-09-05,2.40,2,301,13,R22000078584
34931784,Quintessential Ukrainian Village Vintage Apartment,56538332,Kari,,West Town,41.89763,-87.68022,Entire home/apt,250,32,11,2019-08-08,0.28,1,0,0,R19000042678
34932141,Walk to Wrigley * Garage Parking* Great Patio,15020587,Mark,,Lake View,41.95344,-87.67022,Entire home/apt,187,3,76,2022-09-11,1.93,1,49,35,R21000063940
34944861,"SuperHost GOLD COAST Queen Bed,  Location!",3965428,Rob,,Near North Side,41.89846,-87.62186,Entire home/apt,155,32,0,,,68,342,0,City registration pending
34945605,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.8923,-87.627335,Hotel room,284,1,238,2022-08-29,6.11,24,346,137,R18000024404
34970066,McCormick Downtown#5 2bd/2ba +GYM&Rooftop,98193524,Mary And JW,,Near South Side,41.85494,-87.62571,Entire home/apt,256,2,135,2022-09-06,3.39,24,6,55,R21000064398
34974374,2 Fl Condo- 5 BedR-5 bathR sleep 16 near downtown,76133827,Anny,,West Town,41.89612,-87.66223,Entire home/apt,1072,1,4,2022-08-28,3.08,6,341,4,R22000079230
34975034,30 E. Huron #3405 Private Residence,257464365,Kevin,,Near North Side,41.89315,-87.61506,Entire home/apt,95,32,1,2020-01-06,0.03,18,42,0,City registration pending
34975978,3 Bdrm - Modern Vibe in a Classic Chicago Two-flat,77794926,David,,Irving Park,41.95911,-87.70584,Entire home/apt,245,2,54,2022-08-07,1.35,1,41,11,R19000041871
34995696,Heart Of Wicker Park Studio Walk To The Train!,10917550,Nicky,,West Town,41.90465,-87.67233,Entire home/apt,107,1,43,2022-08-24,1.08,7,344,5,R22000078443
35004098,Contemporary Drama & Volume in Bucktown,50139939,Mona,,Logan Square,41.91904,-87.67433,Entire home/apt,575,5,1,2019-09-29,0.03,1,59,0,R21000061106
35032890,Beautiful Modern 2 bed/2bath West Town apartment,5722677,Bernard,,West Town,41.89239,-87.67986,Entire home/apt,75,32,5,2019-08-25,0.13,1,71,0,R21000073733
35034266,Charming Edgewater/Andersonville Garden 1 bdrm.,28069606,Hikaru,,Edgewater,41.98612,-87.66991,Entire home/apt,89,32,142,2022-09-05,3.54,1,324,40,R22000084634
35036581,"Hip Apartment Steps to the ""L"" & Division Street",253493484,Matt,,West Town,41.901,-87.66607,Entire home/apt,105,200,41,2020-03-16,1.03,1,0,0,R19000041883
35037877,"Lakefront Room, in Safest Neighborhood, basement",2456789,Mary,,Norwood Park,41.98295,-87.8196,Private room,42,7,3,2022-07-24,0.08,5,20,1,R21000075112
35039966,Spacious condo with open floor plan and fireplace,14865066,William,,Rogers Park,42.01375,-87.68298,Entire home/apt,299,3,16,2022-08-15,0.44,3,45,8,2209370
35049742,2BR Centrally Located in Cozy Hip Logan Square,13275510,Chanda,,Logan Square,41.92299,-87.70296,Entire home/apt,131,3,112,2022-09-11,2.93,1,291,45,R19000044398
35060034,Open House Contemporary Elegant Modern Design,5228189,Matthew,,West Town,41.89499,-87.65478,Entire home/apt,4500,1,0,,,19,317,0,2385047
35069099,RIVER NORTH LUXURY APARTMENT W/ 25 Yard Lap Pool,3965428,Rob,,Near North Side,41.89193,-87.63558,Entire home/apt,165,90,0,,,68,365,0,
35129146,Cozy apartment to call home.,228470290,Bellanger,,Austin,41.88428,-87.75062,Entire home/apt,250,1,1,2020-08-15,0.04,1,361,0,R18000028018
35132439,Near West Penthouse Steps from West Loop,5363429,Larry,,Near West Side,41.8839,-87.68541,Entire home/apt,100,32,14,2022-08-05,0.35,2,300,6,City registration pending
35149761,Cozy Spacious Condo Sleeps 6,46400255,David,,East Garfield Park,41.88563,-87.70512,Entire home/apt,106,2,157,2022-08-29,3.96,1,160,55,R21000075218
35153204,3BDR Apt in South Loop Close to McCormick Center,163739390,Ralph,,Loop,41.87123,-87.63128,Entire home/apt,400,32,6,2019-11-14,0.15,9,0,0,City registration pending
35158630,Comfy River West Apt with Free Gated Parking,145239744,Mando,,West Town,41.88983,-87.64413,Entire home/apt,307,2,78,2022-09-05,2.04,2,4,37,R21000071099
35182808,Bungalow 92 | Prime Logan Square  | Steps to Train,31710957,Mari,,Logan Square,41.92162,-87.70129,Entire home/apt,238,1,35,2021-08-29,0.88,1,0,0,R21000073817
35183040,Massive Old Town home steps to Wells St & Beach,200416010,Saul,,Near North Side,41.90939,-87.63724,Entire home/apt,799,1,78,2022-09-02,2.25,8,330,29,R22000087434
35195852,3437 2nd floor,192298305,Irma,,Humboldt Park,41.91068,-87.71291,Entire home/apt,273,2,11,2022-09-04,0.88,1,175,10,R18000027242
35212437,ALOHA 2.0 Tropical 5 Bed in Wicker Park // BANGTEL,4069585,Liz,,West Town,41.90869,-87.67498,Entire home/apt,615,32,60,2022-08-14,1.51,4,342,24,City registration pending
35217934,"Lakefront condo: Safe, secure & clean",246868391,Mr. Phillips,,South Shore,41.75824,-87.55608,Private room,45,32,23,2021-07-31,0.58,1,0,0,R19000041816
35229142,Garden Quarters,217927066,Helen,,Austin,41.88399,-87.76509,Private room,67,32,20,2022-05-05,0.55,7,360,6,R19000038589
35230615,"Cozy, Bright and a Great Location!",46939427,Anthony,,Logan Square,41.92803,-87.69757,Entire home/apt,204,32,11,2022-06-04,0.28,6,360,7,R17000015121
35256357,Gold Coast/Michigan Ave/Downtown 2 Bedroom,259191558,Walton,,Near North Side,41.9012,-87.62585,Entire home/apt,400,2,26,2022-07-22,0.66,5,104,11,City registration pending
35257848,Gold Coast/Michigan Ave/Downtown 2BD DUPLX,259191558,Walton,,Near North Side,41.89913,-87.62672,Entire home/apt,625,2,5,2022-07-04,0.16,5,54,4,R19000041781
35258128,North  Side  Sunny  Bedroom,174206662,MaTennessee,,West Ridge,42.01686,-87.6942,Private room,50,3,2,2019-09-30,0.05,3,0,0,R19000040578
35258747,Gold Coast/Michigan Ave/Downtown 3BD DUPLX,259191558,Walton,,Near North Side,41.90066,-87.62649,Entire home/apt,700,32,20,2022-09-05,0.55,5,86,11,R19000041779
35259050,Gold Coast/Michigan Ave/Downtown 3BD PH,259191558,Walton,,Near North Side,41.8995,-87.6248,Entire home/apt,1000,32,1,2019-09-09,0.03,5,0,0,City registration pending
35262326,Spacious 2BR on Quiet St - Free Park/Late Checkout,265474251,The Garrett Family,,Near West Side,41.87145,-87.66085,Entire home/apt,154,2,113,2022-09-04,2.91,1,120,49,R19000043483
35265884,Chicago Charming Historic Beverly Retreat,168650256,Alvenna,,Beverly,41.6997,-87.6691,Entire home/apt,174,2,73,2022-09-05,1.95,1,71,25,R19000044959
35267831,Cannabis Condo 4BR,209982127,Shomari,,South Shore,41.753124,-87.550407,Entire home/apt,317,1,63,2022-09-05,1.63,3,151,17,R21000069197
35277594,Lake View Living,238814659,Vanessa,,Uptown,41.96051,-87.65316,Entire home/apt,126,2,16,2021-08-09,0.41,2,0,0,R19000043478
35284235,Steps away from Wrigley Field!!,253843745,Tommy,,Lake View,41.94529,-87.66094,Entire home/apt,180,3,47,2022-09-05,1.18,2,207,11,R21000074393
35313811,PRIVATE BED/BATH NEAR DOWNTOWN & BLUE LINE,59246636,Rimal,,West Town,41.89347,-87.65073,Private room,106,2,37,2022-09-05,1.18,1,25,22,City registration pending
35314668,Beautiful Art Deco Apt on Quiet Street,8291303,John And Rachel,,West Town,41.90205,-87.69564,Entire home/apt,129,32,19,2022-08-03,0.53,1,257,4,City registration pending
35351226,2-Spectacular luxury homes downtown-Sleeps 22,31113244,Cary,,West Town,41.895,-87.65361,Entire home/apt,1897,1,5,2022-08-14,0.15,5,337,3,R19000041385
35351970,Charming House in Lakeview - 1895. Walk to Wrigley,8439491,Molly&Bryan,,Lake View,41.94455,-87.67143,Entire home/apt,417,5,42,2022-09-06,1.06,1,7,10,R21000075100
35353022,My Bungalow,43864354,Roberto & Nancy,,Albany Park,41.96586,-87.7325,Entire home/apt,163,3,26,2022-06-26,0.65,1,319,7,R21000074527
35353705,Condo Studio 4 miles from O’hare 8 min Uber ride,48976919,Nicholas,,Ohare,41.96362,-87.83722,Entire home/apt,179,1,181,2022-08-27,4.58,10,360,41,
35376988,"Private, Charming Converted Hotel Apartment",74499873,Megan,,Lake View,41.93337,-87.64156,Entire home/apt,65,2,31,2020-01-01,0.79,1,0,0,City registration pending
35377394,Bronzeville Oasis(Row House),224818670,Adriane,,Grand Boulevard,41.81374,-87.61497,Entire home/apt,359,2,19,2022-07-17,0.50,2,266,5,R21000075495
35387909,Cozy Tri-Taylor Garden Flat/5 min to Medical Dist,2407409,Erikka,,Near West Side,41.87229,-87.68527,Entire home/apt,264,2,18,2020-04-17,0.48,3,0,0,City registration pending
35403153,Charming loft style suite,211339703,Joyce,,Mckinley Park,41.82332,-87.67019,Entire home/apt,93,1,185,2022-08-29,4.68,1,105,72,R19000042652
35418949,Walk everywhere! Simple apartment in Gold Coast!,266565310,Mark,,Near North Side,41.90056,-87.63027,Entire home/apt,120,32,1,2019-07-03,0.03,1,0,0,Stb-97897
35420803,Walk to it all in Pilsen,14988400,Sharon,,Lower West Side,41.85558,-87.66415,Entire home/apt,112,32,105,2022-08-27,2.70,3,1,47,City registration pending
35428201,Charming and quite 2nd Floor Apartment in Logan Sq,5408912,Cesar,,Avondale,41.93558,-87.69736,Entire home/apt,101,5,46,2022-09-05,1.17,1,349,15,City registration pending
35456427,"Plant lovers love my place, you will too.",97782268,Emily,,Portage Park,41.93938,-87.75784,Entire home/apt,500,1,4,2019-08-06,0.10,1,0,0,City registration pending
35495687,Cozy Private Apartment in Bronzeville,260857109,Xeno,,Grand Boulevard,41.81175,-87.61143,Entire home/apt,159,32,6,2022-06-12,0.16,1,365,3,City registration pending
35496535,"Spacious, light-drenched studio-private entrance!",200460368,Wendy,,Lincoln Square,41.97219,-87.69762,Entire home/apt,124,2,133,2022-09-12,3.36,1,68,43,R19000044487
35511310,Beautiful cozy place 1,183258122,Santiago,,New City,41.79424,-87.66138,Private room,31,32,18,2022-08-12,0.45,7,257,5,pending
35511934,1Cat & Cubs Lover Special,3621097,Marcus,,Lake View,41.94484,-87.65049,Entire home/apt,200,1,1,2019-06-09,0.03,2,0,0,R17000017566
35516706,Charming Ravenswood Apartment,265290415,Yasser,,Uptown,41.96595,-87.67233,Private room,90,32,1,2019-06-15,0.03,1,0,0,City registration pending
35517765,Spacious in-law Apt: 15 min to O'Hare and Downtown,1777718,Marissa,,Norwood Park,41.99036,-87.78878,Entire home/apt,81,1,189,2022-09-12,4.80,1,152,67,R19000042629
35518584,The Bright Retreat in Andersonville,8094939,Alex,,Uptown,41.97562,-87.66286,Entire home/apt,198,2,87,2022-08-30,2.21,4,140,33,R19000042606
35566367,Lakeview Escape - Classic & Contemporary Chicago,9094538,Nicole,,Lake View,41.93735,-87.65652,Entire home/apt,99,32,40,2022-01-03,1.02,21,133,6,City Registration Pending
35570109,CONVENIENT ROOM NEAR L IN EDGEWATER,267625165,Can,,Edgewater,41.99068,-87.65727,Private room,100,32,0,,,1,83,0,City registration pending
35573202,"Immaculate, Private 1br apt Loyola & Northwestern!",265479104,Kaye,,Rogers Park,42.00533021360334,-87.66291223939187,Entire home/apt,101,32,117,2022-08-15,3.03,1,349,45,R19000042644
35576675,"Perfect 2 Bedroom in Wrigley, steps to the stadium",200416010,Saul,,Lake View,41.94524,-87.65535,Entire home/apt,79,32,129,2022-08-25,3.45,8,258,45,City registration pending
35578101,Logan Square Nook - 2BR just steps from Blue  Line,2484862,Tim,,Avondale,41.93214,-87.71007,Entire home/apt,123,32,32,2021-04-04,0.82,1,0,0,R19000042653
35579191,PRIME LOCATION 1 Bedroom | GYM by Michigan Ave,3965428,Rob,,Near North Side,41.8977,-87.62222,Entire home/apt,220,28,7,2022-09-03,0.19,68,318,3,R19000042643
35579703,Spacious 2 Bedroom with Fireplace by Loyola,20820568,Betsy And John,,Rogers Park,42.001209987793445,-87.6711787040491,Entire home/apt,70,32,33,2020-06-10,0.85,2,0,0,City registration pending
35579899,Luxury 1 Bed on Lasalle,4982817,Andrew,,Near North Side,41.89572,-87.63221,Entire home/apt,175,32,1,2022-07-30,0.64,3,45,1,R17000014751
35603449,Block to Metra&Blueline Trains! Minutes to Dwntwn,31669178,Donna,,Portage Park,41.95938,-87.74969,Entire home/apt,129,28,7,2022-08-12,0.45,9,332,2,R18000024333
35605764,Charming Logan Square Home w/ Private Backyard,486514,Gemma,,Logan Square,41.92017,-87.69941,Entire home/apt,300,1,18,2020-02-16,0.47,1,0,0,R21000075047
35611753,Cozy 2 bdrm near McCormick Place & Wintrust Arena,253889886,Rashad & Ray,,Grand Boulevard,41.82025,-87.61218,Entire home/apt,201,2,83,2022-08-17,2.10,2,67,27,R22000079975
35614041,Winchester Flats,267930891,Lucas,,West Town,41.89655,-87.67693,Entire home/apt,191,4,60,2022-09-12,1.58,1,138,29,R19000046838
35635161,Gold Coast Convertible w/ Terrace nr the L,107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,171,32,0,,,525,319,0,32+ Days Listing
35635202,Gold Coast Convertible w/ Lounge nr Oak St,107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,179,32,0,,,525,281,0,32+ Days Listing
35642174,15% DISCOUNT- ASK ME FOR IT NOW,263229425,Alexandre,,Loop,41.88832,-87.62073,Entire home/apt,400,32,3,2019-10-07,0.08,6,0,0,City registration pending
35642875,"Steps to Millennium Park,Modern Studio w/ King Bed",212229650,Gerald,,Loop,41.88633,-87.62506,Entire home/apt,400,32,2,2019-11-14,0.06,6,0,0,City registration pending
35645746,Autumn room,110725131,Ronak,,West Garfield Park,41.878,-87.72118,Private room,34,32,2,2022-08-30,0.09,6,285,1,R19000042272
35648866,"Skyline View on Private Rooftop, ""The Tree House""",380740,Terri & Moe,,West Town,41.9049,-87.6798,Entire home/apt,223,5,5,2022-03-12,0.21,1,2,1,R19000041909
35667306,Old Town Triangle/  Lincoln Park Studio Apartment,268315770,William,,Lincoln Park,41.914627,-87.636131,Entire home/apt,135,3,63,2022-09-12,1.64,1,146,29,R19000043198
35681792,Chicago Speakeasy-Style Loft Space (Room 2A),51668477,Michael,,Near North Side,41.89025,-87.63013,Private room,120,1,224,2022-09-12,5.69,7,291,78,R18000031600
35730130,Peaceful with inside  parking.  1st FL. 2bdr,145168007,Julissa,,South Lawndale,41.84834,-87.70357,Entire home/apt,112,3,83,2022-09-12,2.16,1,155,30,R19000043799
35731377,🏠 6 BR 4 BA Victorian Family Retreat,72651433,Zafar,,East Garfield Park,41.87957,-87.69569,Entire home/apt,1125,3,34,2022-08-22,1.30,10,47,23,R22000076655
35740692,Home away from Home,112014461,Kristopher,,Avalon Park,41.73818,-87.57839,Entire home/apt,65,32,18,2020-09-01,0.46,1,0,0,R19000043302
